image_id,filename,width,height,format,file_size,sha1,raw_id,source_title,source_url,author,license,genus,group,orig_width,orig_height
607,tree_0607.jpg,512,512,JPEG,122074,3e6f1422188659c556ee3d32bf3a39003c57aa2b,912,File:Oak Tree in Ontario August 2011.jpg,https://commons.wikimedia.org/wiki/File:Oak_Tree_in_Ontario_August_2011.jpg,"Graham from Los Angeles, USA",CC BY 2.0,Quercus,broadleaf,5177,3446
608,tree_0608.jpg,512,512,JPEG,127075,bce4154cb8f17e4f40053ecf533b1d34bdf100f2,914,"File:Oak tree, Bill Arp GA.jpg","https://commons.wikimedia.org/wiki/File:Oak_tree,_Bill_Arp_GA.jpg",John Phelan,CC BY 4.0,Quercus,broadleaf,4032,3024
609,tree_0609.jpg,512,512,JPEG,130924,abab74ea510ac7fe10b36fbc6103af4a96383b9b,917,File:Oder008CRW.jpg,https://commons.wikimedia.org/wiki/File:Oder008CRW.jpg,Bytfisch,CC BY-SA 4.0,Tilia,broadleaf,3994,3960
610,tree_0610.jpg,512,512,JPEG,120432,b9e0ef8a59e0f79999b086486298761560135434,918,File:Oder009CRW.jpg,https://commons.wikimedia.org/wiki/File:Oder009CRW.jpg,Bytfisch,CC BY-SA 4.0,Taxodium,conifer,4000,4829
611,tree_0611.jpg,512,512,JPEG,122496,c994b9fb45a5d2542fac3e65029d420bd8c04b35,919,File:OderSLP004.jpg,https://commons.wikimedia.org/wiki/File:OderSLP004.jpg,Bytfisch,CC BY-SA 4.0,Salix,broadleaf,3801,5021
612,tree_0612.jpg,512,512,JPEG,109336,da35d76dfdc71cd2f9a7ed4e83af4c38ed62ea31,922,"File:Old oak, Tula, Province of Sassari, Sardinia, Italy - panoramio.jpg","https://commons.wikimedia.org/wiki/File:Old_oak,_Tula,_Province_of_Sassari,_Sardinia,_Italy_-_panoramio.jpg",trolvag,CC BY-SA 3.0,,unknown,1027,660
613,tree_0613.jpg,512,512,JPEG,89681,668c01bb81bcb5a838f6042801f619c9ff969a1a,923,"File:Olkhon, Wish tree at sunset, Prayer tree on the beach, Lake Baikal, Russia.jpg","https://commons.wikimedia.org/wiki/File:Olkhon,_Wish_tree_at_sunset,_Prayer_tree_on_the_beach,_Lake_Baikal,_Russia.jpg",Vyacheslav Argenberg,CC BY 4.0,,unknown,4912,3264
614,tree_0614.jpg,512,512,JPEG,90263,0b2bb08c291524027af4ff419c510841cc984b7d,924,"File:Olkhon, Wish tree at sunset. Prayer tree, Lake Baikal, Russia.jpg","https://commons.wikimedia.org/wiki/File:Olkhon,_Wish_tree_at_sunset._Prayer_tree,_Lake_Baikal,_Russia.jpg",Vyacheslav Argenberg,CC BY 4.0,,unknown,4912,3264
615,tree_0615.jpg,512,512,JPEG,119171,c25f6ca5a58901cc9bfa998a464b31251a1b871c,925,File:Ortigueira 1992 09.jpg,https://commons.wikimedia.org/wiki/File:Ortigueira_1992_09.jpg,LBM1948,CC BY-SA 4.0,Pinus,conifer,1071,710
616,tree_0616.jpg,512,512,JPEG,94327,8ccbb66f870dffe600647968be148594bc80709a,926,File:Oryx-3640 - Flickr - Ragnhild & Neil Crawford.jpg,https://commons.wikimedia.org/wiki/File:Oryx-3640_-_Flickr_-_Ragnhild_%26_Neil_Crawford.jpg,Ragnhild&amp;Neil Crawford from Sweden,CC BY-SA 2.0,,unknown,1400,933
617,tree_0617.jpg,512,512,JPEG,90525,166e8f804e5b568e44cf10d3da4963c705c3f228,927,File:Osamělý pod rouškou noci.jpg,https://commons.wikimedia.org/wiki/File:Osam%C4%9Bl%C3%BD_pod_rou%C5%A1kou_noci.jpg,David Jeřábek,CC BY-SA 4.0,,unknown,4480,5600
618,tree_0618.jpg,512,512,JPEG,114000,8ff766b31a965cf9229dfa08922d11bb94b3bbbe,928,"File:Otjozondjupa Region, Namibia - panoramio (9).jpg","https://commons.wikimedia.org/wiki/File:Otjozondjupa_Region,_Namibia_-_panoramio_(9).jpg",mroszewski,CC BY-SA 3.0,,unknown,1600,1200
619,tree_0619.jpg,512,512,JPEG,100848,ad409d50e8573c32593201bf18a7a1a5c28ad5a1,930,File:P (181100171).jpeg,https://commons.wikimedia.org/wiki/File:P_(181100171).jpeg,Daniel Aufgang,CC BY 3.0,,unknown,2048,1365
620,tree_0620.jpg,512,512,JPEG,99220,35af2d09d4136231f255ff59c2e916306e98c193,931,"File:PRAHA, CZECH REPUBLIC- VE STROMOVCE 04.JPG","https://commons.wikimedia.org/wiki/File:PRAHA,_CZECH_REPUBLIC-_VE_STROMOVCE_04.JPG",No machine-readable author provided. Dareba assumed (based on copyright claims).,Public domain,Salix,broadleaf,1280,960
621,tree_0621.jpg,512,512,JPEG,87726,52f972705d2c12cf7d31aa1cc5d286aba2997dc0,933,File:Pagoda tree (Sophora japonica) at Sentjur train station.jpg,https://commons.wikimedia.org/wiki/File:Pagoda_tree_(Sophora_japonica)_at_Sentjur_train_station.jpg,Ajznponar,CC BY-SA 3.0,,unknown,2448,3264
622,tree_0622.jpg,512,512,JPEG,145916,1c2b90a22e640a14424869bf1757b81b376beb0e,934,File:Paisaje típico.jpg,https://commons.wikimedia.org/wiki/File:Paisaje_t%C3%ADpico.jpg,Gelomadrid15,CC BY-SA 4.0,,unknown,3264,2448
623,tree_0623.jpg,512,512,JPEG,67107,b544d43323cdc72f9dc85bc20f7c5485655a4f6c,936,File:Palouse farmland with lone tree in morning light.jpg,https://commons.wikimedia.org/wiki/File:Palouse_farmland_with_lone_tree_in_morning_light.jpg,Bala,CC BY 2.0,,unknown,1138,747
624,tree_0624.jpg,512,512,JPEG,94081,135b06b01654bce8c48b2fe5f88ddbaac526ef39,938,File:Parktree.jpg,https://commons.wikimedia.org/wiki/File:Parktree.jpg,Strider52,CC BY-SA 3.0,,unknown,1600,1200
625,tree_0625.jpg,512,512,JPEG,92117,e32ca3c2566de89e138a356bdb13a8553fb0aca5,939,File:Parque Nacional Morrocoy - Punta Brava 4.jpg,https://commons.wikimedia.org/wiki/File:Parque_Nacional_Morrocoy_-_Punta_Brava_4.jpg,Jhonatanro,CC BY-SA 4.0,,unknown,1600,1200
626,tree_0626.jpg,512,512,JPEG,131604,5e84b840bde5fcabdd708a6ce93c62597cfbaecc,944,File:Peraxilla tetrapetala 1206013.jpg,https://commons.wikimedia.org/wiki/File:Peraxilla_tetrapetala_1206013.jpg,Colin Meurk,CC BY-SA 4.0,,unknown,2048,1536
627,tree_0627.jpg,512,512,JPEG,110230,1b79a59d87078ca3397208302fbbb9f8bf6e24d2,945,File:Persikov lipa.jpg,https://commons.wikimedia.org/wiki/File:Persikov_lipa.jpg,JiriMatejicek,CC BY-SA 3.0,Tilia,broadleaf,2736,3648
628,tree_0628.jpg,512,512,JPEG,77145,e343c6488fb3f675b6a4ee1e07d1e031c8bcef89,946,File:Pianura Padana - Scandiano (RE) Italia - 10 Agosto 2014 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:Pianura_Padana_-_Scandiano_(RE)_Italia_-_10_Agosto_2014_-_panoramio.jpg,Giorgio Galeotti,CC BY 3.0,,unknown,5763,3842
629,tree_0629.jpg,512,512,JPEG,90378,54004dda6c8281ed87e52406053fbfa87f98b8c4,947,File:Picea abies Beskid Żywiecki.JPG,https://commons.wikimedia.org/wiki/File:Picea_abies_Beskid_%C5%BBywiecki.JPG,Crusier,CC BY-SA 3.0,Picea,conifer,3168,4752
630,tree_0630.jpg,512,512,JPEG,124696,49348ee0007c9860ce66d8361449e92f23baeb59,948,File:Pico do Garrafão (3).jpg,https://commons.wikimedia.org/wiki/File:Pico_do_Garraf%C3%A3o_(3).jpg,Gabrielribeirov,CC BY-SA 4.0,Araucaria,conifer,4928,3264
631,tree_0631.jpg,512,512,JPEG,117710,8d907f04a8b0c4969649c7104d7db9ddd20202df,952,File:PikiWiki Israel 19285 Tamarix tree on Tel Nagila.JPG,https://commons.wikimedia.org/wiki/File:PikiWiki_Israel_19285_Tamarix_tree_on_Tel_Nagila.JPG,"ד""ר אבישי טייכר",CC BY 2.5,,unknown,2048,1536
632,tree_0632.jpg,512,512,JPEG,84088,cc804e77f24a6a540aa7c0fde6dcb28e33315405,953,File:Pino al sole.jpg,https://commons.wikimedia.org/wiki/File:Pino_al_sole.jpg,Magnolia77,CC BY-SA 4.0,Pinus,conifer,2848,4272
633,tree_0633.jpg,512,512,JPEG,123972,43a71677d10b253eccd61fbbad15208bf2d5ee09,954,File:Pino centenario del cortijo moreno.jpg,https://commons.wikimedia.org/wiki/File:Pino_centenario_del_cortijo_moreno.jpg,Rubén.huercaldealmeria,CC BY-SA 4.0,,unknown,3776,3984
634,tree_0634.jpg,512,512,JPEG,141698,5d8a19b6730c0bafc9c3973eee23c7cdbed3761f,955,File:Pintura puntana.JPG,https://commons.wikimedia.org/wiki/File:Pintura_puntana.JPG,Valentin Bruno,CC BY-SA 4.0,,unknown,2592,3872
635,tree_0635.jpg,512,512,JPEG,132284,886f2fe8766a4dbdf692e6679caaa54c1f1e9ca7,956,File:Pinus-sylvestris-01-fws.jpg,https://commons.wikimedia.org/wiki/File:Pinus-sylvestris-01-fws.jpg,Francisco Welter-Schultes,CC0,Pinus,conifer,2136,2984
636,tree_0636.jpg,512,512,JPEG,103626,fad21ef5b6353729d53a67e1bf8d18b4a5cb7cf2,957,File:Piramide enterrada.jpg,https://commons.wikimedia.org/wiki/File:Piramide_enterrada.jpg,Talton12,CC BY-SA 4.0,,unknown,5184,3456
637,tree_0637.jpg,512,512,JPEG,99731,68a43bd46b76e66d56b270e8f33cd27cae3634cc,958,"File:Pittsfield Preserve, Thomas Road, Pittsfield Township, Michigan - panoramio.jpg","https://commons.wikimedia.org/wiki/File:Pittsfield_Preserve,_Thomas_Road,_Pittsfield_Township,_Michigan_-_panoramio.jpg",Dwight Burdette,CC BY 3.0,,unknown,4752,3168
638,tree_0638.jpg,512,512,JPEG,103919,a94b7c62bb81d6b2043d202d2bc0f6b523ae8ee6,959,File:Planica - tree.JPG,https://commons.wikimedia.org/wiki/File:Planica_-_tree.JPG,Tiia Monto,CC BY-SA 3.0,,unknown,3024,4032
639,tree_0639.jpg,512,512,JPEG,78076,1696c26d8271a9560c402509d10442c73ee7f69a,961,File:Por do sol de Sorocaba.jpg,https://commons.wikimedia.org/wiki/File:Por_do_sol_de_Sorocaba.jpg,Mah henrrique,CC BY-SA 3.0,,unknown,640,640
640,tree_0640.jpg,512,512,JPEG,71392,b036c503f349ab428656f8b2c0dc49bf3db38c2f,962,File:Porfiryevka 3.JPG,https://commons.wikimedia.org/wiki/File:Porfiryevka_3.JPG,Kosun,CC0,,unknown,2816,2112
641,tree_0641.jpg,512,512,JPEG,139501,fd99e8f8e46319ec910da9dddc281d7522bfedec,963,"File:Praha, roh Apolinářské a Viniční pod sněhem.JPG","https://commons.wikimedia.org/wiki/File:Praha,_roh_Apolin%C3%A1%C5%99sk%C3%A9_a_Vini%C4%8Dn%C3%AD_pod_sn%C4%9Bhem.JPG",Juan de Vojníkov,CC BY-SA 3.0,,unknown,4416,3312
642,tree_0642.jpg,512,512,JPEG,74819,4f5940a8aa66e436d1867cc843980fe3cbdf3fad,964,File:Presa de Galo.jpg,https://commons.wikimedia.org/wiki/File:Presa_de_Galo.jpg,Isidro Mariscal,CC BY-SA 4.0,,unknown,640,640
643,tree_0643.jpg,512,512,JPEG,94946,7f0d7f1e57b620e60abfa56cda115108c8f37562,965,File:Prosopis cineraria - Khejri.jpg,https://commons.wikimedia.org/wiki/File:Prosopis_cineraria_-_Khejri.jpg,LRBurdak,CC BY-SA 4.0,,unknown,2304,3072
644,tree_0644.jpg,512,512,JPEG,124683,89b55e1c75c844c98e3e029e04881fec5ee4f3ad,966,File:Proud of my afro.jpg,https://commons.wikimedia.org/wiki/File:Proud_of_my_afro.jpg,Andreabdrums,CC BY-SA 4.0,,unknown,5423,3615
645,tree_0645.jpg,512,512,JPEG,111256,d9c361791b2b54515857ec1c67ec8eedbcff25b7,967,File:Public Park in an unknown location - but for how long???? (16223850072).jpg,https://commons.wikimedia.org/wiki/File:Public_Park_in_an_unknown_location_-_but_for_how_long%3F%3F%3F%3F_(16223850072).jpg,National Library of Ireland on The Commons,No restrictions,Fraxinus,broadleaf,2000,1513
646,tree_0646.jpg,512,512,JPEG,83184,f5eba721ab3f593af68f7ec71fefeed77df3dc35,968,File:Puu.JPG,https://commons.wikimedia.org/wiki/File:Puu.JPG,Katre2,CC BY-SA 3.0,,unknown,2592,1728
647,tree_0647.jpg,512,512,JPEG,69410,aa5897e49c56e67ea277aa5b02c16a8d075017c6,969,File:Puu1.JPG,https://commons.wikimedia.org/wiki/File:Puu1.JPG,Katre2,CC BY-SA 3.0,,unknown,1728,2592
648,tree_0648.jpg,512,512,JPEG,131333,139b9b5b99d00aac904f9f5ae9d5fbbc35659dae,971,File:Puźna Jesień.JPG,https://commons.wikimedia.org/wiki/File:Pu%C5%BAna_Jesie%C5%84.JPG,Zibiberti,CC BY-SA 3.0 pl,Acer,broadleaf,2592,1936
649,tree_0649.jpg,512,512,JPEG,110889,ba7070dcb7c6e78a5675fa331c149c5c65cad9b8,973,File:Quiver Tree (37459072610).jpg,https://commons.wikimedia.org/wiki/File:Quiver_Tree_(37459072610).jpg,Sonse,CC BY 2.0,,unknown,5472,3648
650,tree_0650.jpg,512,512,JPEG,126768,100c9ffd66665ad62d2ee4f13f9e03282604e114,977,File:Reserve samburu faune 2.jpg,https://commons.wikimedia.org/wiki/File:Reserve_samburu_faune_2.jpg,"""Daniel Fafard (Dreamdan)""",CC BY-SA 3.0,Vachellia,broadleaf,3888,2592
651,tree_0651.jpg,512,512,JPEG,129346,46e872c5780060d75113432aeb12d2bf4da38680,980,"File:Ringve botaniske hage foto-Åge Hojem, NTNU Vitenskapsmuseet dsc9324 (15100600117).jpg","https://commons.wikimedia.org/wiki/File:Ringve_botaniske_hage_foto-%C3%85ge_Hojem,_NTNU_Vitenskapsmuseet_dsc9324_(15100600117).jpg",NTNU Vitenskapsmuseet,CC BY 2.0,Quercus,broadleaf,3996,4506
652,tree_0652.jpg,512,512,JPEG,96491,9ecde6c20cee9adff25b67108140ce86d64fc439,981,File:Rykantu azuolas.jpg,https://commons.wikimedia.org/wiki/File:Rykantu_azuolas.jpg,Kontis Šatūnas,Public domain,,unknown,669,1000
653,tree_0653.jpg,512,512,JPEG,140566,8748ee49edcb7c2530b06292bacffb633b541e65,982,File:SMamededeCastroCarballo.jpg,https://commons.wikimedia.org/wiki/File:SMamededeCastroCarballo.jpg,Satna,CC BY-SA 4.0,Olea,broadleaf,2322,3382
654,tree_0654.jpg,512,512,JPEG,75957,23b87c99a526fb10186e1616177f6523132ab0bb,983,File:Sabana del Sur del Estado Monagas.jpg,https://commons.wikimedia.org/wiki/File:Sabana_del_Sur_del_Estado_Monagas.jpg,Cesar Pérez,CC BY-SA 4.0,,unknown,3648,2736
655,tree_0655.jpg,512,512,JPEG,89221,026088c5e10b58ff85ce9b59ee384a4f47c6ae61,984,File:Sabiow.jpg,https://commons.wikimedia.org/wiki/File:Sabiow.jpg,Abdimalik yare,CC BY-SA 4.0,,unknown,640,640
656,tree_0656.jpg,512,512,JPEG,140847,cb33edbee37457bf432067d1ca727ab8b9994520,985,File:Sad Sunset (2558339203).jpg,https://commons.wikimedia.org/wiki/File:Sad_Sunset_(2558339203).jpg,"Anderson Mancini from Sao Paulo, Brazil",CC BY 2.0,,unknown,1287,861
657,tree_0657.jpg,512,512,JPEG,84932,70516f7af9636d84c737a64095cc284abb45ebff,986,"File:Safari vehicle parked under acacia tree on savanna, Maasai Mara, Kenya.jpg","https://commons.wikimedia.org/wiki/File:Safari_vehicle_parked_under_acacia_tree_on_savanna,_Maasai_Mara,_Kenya.jpg",Daniel Case,CC BY-SA 4.0,Vachellia,broadleaf,4048,2560
658,tree_0658.jpg,512,512,JPEG,100387,67c050662b45df88375609367cc806e05cb097cf,987,File:Sajjangarh Wilde Life Sanctuary View from Badi Lake.jpg,https://commons.wikimedia.org/wiki/File:Sajjangarh_Wilde_Life_Sanctuary_View_from_Badi_Lake.jpg,Mansanyas,CC BY-SA 4.0,,unknown,5184,3456
659,tree_0659.jpg,512,512,JPEG,119473,9a71919e56834ef218d5f8026be51319ab0efc08,988,File:Salax alba Latvia.jpg,https://commons.wikimedia.org/wiki/File:Salax_alba_Latvia.jpg,Chmee2,CC BY-SA 3.0,Salix,broadleaf,2816,2112
660,tree_0660.jpg,512,512,JPEG,126224,1a7bf95a4d54f22a09f83459cb681ac078beb729,995,File:Sascha Grosser - Moor haltern westruper heide maerz17 b5 m1024 hdr collyx3e.jpg,https://commons.wikimedia.org/wiki/File:Sascha_Grosser_-_Moor_haltern_westruper_heide_maerz17_b5_m1024_hdr_collyx3e.jpg,Sascha Grosser,CC BY-SA 4.0,,unknown,1024,682
661,tree_0661.jpg,512,512,JPEG,92231,6117371b2f0bc0333b794fafddf3d7977eaa9e20,996,File:Sascha Grosser - Westruper kiefernbaum ttgtft1 m1024 hdr pinky.jpg,https://commons.wikimedia.org/wiki/File:Sascha_Grosser_-_Westruper_kiefernbaum_ttgtft1_m1024_hdr_pinky.jpg,Sascha Grosser,CC BY-SA 4.0,,unknown,1024,682
662,tree_0662.jpg,512,512,JPEG,160028,27591389977b4a8f2923ab02099fb3cb6c3a25a7,997,"File:Satu Pohon, Satu kehidupan.jpg","https://commons.wikimedia.org/wiki/File:Satu_Pohon,_Satu_kehidupan.jpg",Emjeha,CC BY-SA 4.0,,unknown,6000,4000
663,tree_0663.jpg,512,512,JPEG,90514,e48d4ff1ed1048e1ed28421de8b63a9451efc9d3,998,File:Sauraha-058.JPG,https://commons.wikimedia.org/wiki/File:Sauraha-058.JPG,Sigismund von Dobschütz,CC BY-SA 3.0,,unknown,1488,1984
664,tree_0664.jpg,512,512,JPEG,117962,08b40ed8646a8e9be29552d993869f45ce05d93c,1000,File:Sb0034 neat.jpg,https://commons.wikimedia.org/wiki/File:Sb0034_neat.jpg,Nevit Dilmen,CC BY-SA 3.0,,unknown,1600,1066
